#do_sensitivity.py --input_csv sensitivity_info --bias .03 --output_dir sensitivity_output --covariate_dir ./covariates/
alpha,delta,Rsq
0.8226,1.1272739087278847e-05,0.08153652009907021
0.8231,1.123413855953792e-05,0.0815365200949306
0.8236,1.1195584899849197e-05,0.08153652009080901
0.8241,1.1157078022904855e-05,0.08153652008670345
0.8246,1.1118617843604153e-05,0.08153652008261451
0.8251000000000001,1.1080204277052577e-05,0.08153652007854253
0.8256,1.1041837238561266e-05,0.08153652007448732
0.8261000000000001,1.1003516643646392e-05,0.08153652007044886
0.8266,1.0965242408028567e-05,0.08153652006642752
0.8271000000000001,1.092701444763208e-05,0.08153652006242178
0.8276,1.0888832678584593e-05,0.08153652005843341
0.8281000000000001,1.0850697017216154e-05,0.08153652005446109
0.8286,1.0812607380058897e-05,0.08153652005050524
0.8291000000000001,1.077456368384622e-05,0.08153652004656613
0.8296,1.0736565845512295e-05,0.08153652004264324
0.8301000000000001,1.0698613782191449e-05,0.08153652003873718
0.8306,1.0660707411217442e-05,0.0815365200348466
0.8311000000000001,1.0622846650123119e-05,0.08153652003097318
0.8316,1.0585031416639524e-05,0.08153652002711559
0.8321000000000001,1.0547261628695504e-05,0.08153652002327424
0.8326,1.0509537204417047e-05,0.08153652001944917
0.8331,1.047185806212669e-05,0.08153652001564009
0.8336,1.0434224120342899e-05,0.08153652001184711
0.8341,1.0396635297779566e-05,0.08153652000807012
0.8346,1.0359091513345357e-05,0.08153652000430915
0.8351,1.032159268614315e-05,0.08153652000056441
0.8356,1.0284138735469417e-05,0.08153651999683559
0.8361,1.0246729580813715e-05,0.08153651999312247
0.8366,1.0209365141858053e-05,0.08153651998942534
0.8371,1.0172045338476344e-05,0.0815365199857439
0.8376,1.0134770090733828e-05,0.0815365199820787
0.8381,1.0097539318886472e-05,0.08153651997842874
0.8386,1.0060352943380466e-05,0.0815365199747949
0.8391,1.0023210884851591e-05,0.08153651997117654
0.8396,9.986113064124663e-06,0.08153651996757398
0.8401,9.949059402213026e-06,0.08153651996398674
0.8406,9.912049820317969e-06,0.08153651996041555
0.8411,9.875084239828063e-06,0.08153651995685966
0.8416,9.838162582318766e-06,0.08153651995331891
0.8421,9.801284769551818e-06,0.08153651994979416
0.8426,9.764450723474577e-06,0.08153651994628452
0.8431,9.727660366219645e-06,0.08153651994279024
0.8436,9.690913620104179e-06,0.08153651993931162
0.8441,9.654210407629424e-06,0.08153651993584833
0.8446,9.61755065148011e-06,0.08153651993240026
0.8451,9.580934274523964e-06,0.08153651992896722
0.8456,9.544361199811131e-06,0.0815365199255495
0.8461,9.50783135057369e-06,0.08153651992214704
0.8466,9.471344650225014e-06,0.08153651991875967
0.8471,9.434901022359348e-06,0.0815365199153875
0.8476,9.398500390751184e-06,0.08153651991203031
0.8481,9.362142679354816e-06,0.08153651990868836
0.8486,9.325827812303697e-06,0.08153651990536126
0.8491,9.28955571391005e-06,0.08153651990204903
0.8496,9.253326308664216e-06,0.08153651989875178
0.8501,9.217139521234232e-06,0.0815365198954695
0.8506,9.180995276465239e-06,0.08153651989220247
0.8511,9.144893499378959e-06,0.08153651988894962
0.8516,9.108834115173248e-06,0.08153651988571206
0.8521,9.072817049221498e-06,0.08153651988248903
0.8526,9.036842227072172e-06,0.08153651987928069
0.8531,9.000909574448292e-06,0.08153651987608718
0.8536,8.965019017246877e-06,0.08153651987290818
0.8541,8.92917048153851e-06,0.08153651986974395
0.8546,8.893363893566743e-06,0.08153651986659421
0.8551,8.85759917974769e-06,0.08153651986345926
0.8556,8.821876266669421e-06,0.08153651986033879
0.8561,8.786195081091518e-06,0.08153651985723254
0.8566,8.750555549944604e-06,0.08153651985414095
0.8571,8.714957600329798e-06,0.08153651985106401
0.8576,8.679401159518159e-06,0.08153651984800124
0.8581,8.643886154950307e-06,0.08153651984495255
0.8586,8.608412514235915e-06,0.0815365198419185
0.8591,8.572980165153148e-06,0.0815365198388989
0.8596,8.537589035648175e-06,0.08153651983589337
0.8601,8.502239053834766e-06,0.08153651983290226
0.8606,8.4669301479937e-06,0.0815365198299251
0.8611,8.431662246572372e-06,0.08153651982696197
0.8616,8.396435278184287e-06,0.08153651982401353
0.8621,8.361249171608495e-06,0.08153651982107878
0.8626,8.326103855789233e-06,0.08153651981815836
0.8631,8.290999259835349e-06,0.08153651981525165
0.8636,8.255935313019907e-06,0.08153651981235925
0.8641,8.220911944779663e-06,0.0815365198094808
0.8646,8.185929084714552e-06,0.08153651980661616
0.8651,8.15098666258734e-06,0.08153651980376568
0.8656,8.116084608323016e-06,0.08153651980092873
0.8661,8.081222852008439e-06,0.08153651979810589
0.8666,8.046401323891774e-06,0.08153651979529665
0.8671,8.011619954382086e-06,0.08153651979250136
0.8676,7.97687867404889e-06,0.08153651978971997
0.8681,7.94217741362162e-06,0.08153651978695228
0.8686,7.907516103989199e-06,0.081536519784198
0.8691,7.872894676199662e-06,0.08153651978145751
0.8696,7.83831306145955e-06,0.08153651977873061
0.8701,7.803771191133571e-06,0.08153651977601722
0.8706,7.769268996744114e-06,0.0815365197733176
0.8711,7.73480640997077e-06,0.08153651977063178
0.8716,7.700383362649875e-06,0.08153651976795902
0.8721,7.665999786774164e-06,0.08153651976530009
0.8726,7.63165561449214e-06,0.08153651976265439
0.8731,7.59735077810783e-06,0.08153651976002205
0.8736,7.563085210080175e-06,0.08153651975740317
0.8741,7.528858843022716e-06,0.08153651975479781
0.8746,7.494671609702993e-06,0.08153651975220538
0.8751,7.460523443042351e-06,0.08153651974962682
0.8756,7.4264142761151815e-06,0.08153651974706129
0.8761,7.3923440421488066e-06,0.08153651974450922
0.8766,7.358312674522772e-06,0.08153651974196982
0.8771,7.3243201067686276e-06,0.08153651973944386
0.8776,7.290366272569356e-06,0.08153651973693123
0.8781,7.256451105758988e-06,0.0815365197344314
0.8786,7.222574540322185e-06,0.08153651973194499
0.8791,7.18873651039379e-06,0.08153651972947148
0.8796,7.1549369502583835e-06,0.08153651972701095
0.8801,7.121175794349937e-06,0.08153651972456341
0.8806,7.0874529772512904e-06,0.08153651972212923
0.8811,7.053768433693774e-06,0.0815365197197077
0.8816,7.020122098556824e-06,0.08153651971729924
0.8821,6.986513906867471e-06,0.08153651971490349
0.8826,6.952943793800016e-06,0.08153651971252068
0.8831,6.919411694675564e-06,0.08153651971015059
0.8836,6.885917544961626e-06,0.08153651970779348
0.8841,6.8524612802716885e-06,0.081536519705449
0.8846,6.8190428363648e-06,0.08153651970311745
0.8851,6.785662149145192e-06,0.08153651970079856
0.8856,6.7523191546618245e-06,0.08153651969849243
0.8861,6.719013789108018e-06,0.08153651969619895
0.8866,6.685745988821015e-06,0.08153651969391781
0.8871,6.652515690281614e-06,0.0815365196916497
0.8876000000000001,6.619322830113692e-06,0.08153651968939389
0.8881,6.586167345083915e-06,0.08153651968715075
0.8886000000000001,6.553049172101198e-06,0.08153651968492028
0.8891,6.519968248216434e-06,0.08153651968270224
0.8896000000000001,6.486924510621995e-06,0.0815365196804964
0.8901,6.453917896651429e-06,0.08153651967830322
0.8906000000000001,6.420948343778954e-06,0.0815365196761224
0.8911,6.388015789619174e-06,0.08153651967395421
0.8916000000000001,6.355120171926582e-06,0.0815365196717981
0.8921,6.322261428595271e-06,0.08153651966965428
0.8926000000000001,6.2894394976584714e-06,0.08153651966752333
0.8931,6.2566543172881606e-06,0.08153651966540418
0.8936000000000001,6.22390582579472e-06,0.08153651966329734
0.8941,6.191193961626498e-06,0.08153651966120254
0.8946000000000001,6.158518663369503e-06,0.08153651965912008
0.8951,6.125879869746915e-06,0.08153651965705004
0.8956000000000001,6.093277519618747e-06,0.08153651965499165
0.8961,6.060711551981554e-06,0.08153651965294602
0.8966,6.028181905967846e-06,0.08153651965091203
0.8971,5.995688520845916e-06,0.08153651964889037
0.8976,5.963231336019366e-06,0.08153651964688065
0.8981,5.930810291026703e-06,0.08153651964488298
0.8986,5.898425325541048e-06,0.08153651964289738
0.8991,5.866076379369684e-06,0.08153651964092368
0.8996,5.833763392453744e-06,0.08153651963896173
0.9001,5.801486304867783e-06,0.08153651963701182
0.9006,5.7692450568194465e-06,0.08153651963507388
0.9011,5.737039588649093e-06,0.08153651963314792
0.9016,5.704869840829409e-06,0.08153651963123329
0.9021,5.6727357539650826e-06,0.08153651962933105
0.9026,5.640637268792389e-06,0.08153651962744038
0.9031,5.608574326178827e-06,0.0815365196255613
0.9036,5.576546867122852e-06,0.08153651962369426
0.9041,5.5445548327533535e-06,0.0815365196218387
0.9046,5.512598164329448e-06,0.08153651961999506
0.9051,5.480676803239994e-06,0.08153651961816279
0.9056,5.448790691003338e-06,0.08153651961634231
0.9061,5.416939769266882e-06,0.08153651961453338
0.9066,5.385123979806771e-06,0.08153651961273606
0.9071,5.353343264527535e-06,0.08153651961095028
0.9076,5.3215975654616986e-06,0.08153651960917634
0.9081,5.289886824769439e-06,0.0815365196074133
0.9086,5.258210984738318e-06,0.08153651960566236
0.9091,5.2265699877827835e-06,0.0815365196039225
0.9096,5.194963776443973e-06,0.08153651960219431
0.9101,5.163392293389231e-06,0.08153651960047754
0.9106,5.131855481411863e-06,0.08153651959877173
0.9111,5.10035328343074e-06,0.08153651959707786
0.9116,5.068885642489961e-06,0.08153651959539485
0.9121,5.037452501758523e-06,0.08153651959372352
0.9126,5.006053804529975e-06,0.08153651959206333
0.9131,4.974689494222047e-06,0.08153651959041432
0.9136,4.943359514376381e-06,0.08153651958877679
0.9141,4.912063808658098e-06,0.08153651958715033
0.9146,4.880802320855528e-06,0.08153651958553487
0.9151,4.849574994879867e-06,0.08153651958393092
0.9156,4.818381774764821e-06,0.08153651958233805
0.9161,4.787222604666269e-06,0.08153651958075606
0.9166,4.756097428861953e-06,0.08153651957918523
0.9171,4.72500619175115e-06,0.08153651957762606
0.9176,4.693948837854275e-06,0.0815365195760773
0.9181,4.662925311812633e-06,0.08153651957453963
0.9186,4.631935558388081e-06,0.08153651957301317
0.9191,4.600979522462612e-06,0.08153651957149774
0.9196,4.570057149038166e-06,0.0815365195699931
0.9201,4.539168383236164e-06,0.08153651956849953
0.9206,4.508313170297309e-06,0.08153651956701669
0.9211,4.4774914555811535e-06,0.08153651956554482
0.9216,4.446703184565863e-06,0.08153651956408378
0.9221,4.415948302847852e-06,0.08153651956263365
0.9226,4.385226756141457e-06,0.08153651956119425
0.9231,4.354538490278631e-06,0.08153651955976586
0.9236,4.323883451208657e-06,0.08153651955834813
0.9241,4.293261584997744e-06,0.08153651955694129
0.9246,4.262672837828816e-06,0.08153651955554501
0.9251,4.232117156001106e-06,0.0815365195541595
0.9256,4.201594485929914e-06,0.08153651955278489
0.9261,4.171104774146237e-06,0.08153651955142055
0.9266,4.140647967296491e-06,0.08153651955006687
0.9271,4.110224012142199e-06,0.08153651954872401
0.9276,4.079832855559654e-06,0.08153651954739173
0.9281,4.049474444539642e-06,0.08153651954607018
0.9286,4.019148726187098e-06,0.08153651954475874
0.9291,3.9888556477208485e-06,0.08153651954345817
0.9296,3.9585951564732605e-06,0.08153651954216805
0.9301,3.928367199889946e-06,0.08153651954088828
0.9306,3.898171725529505e-06,0.08153651953961931
0.9311,3.8680086810631e-06,0.08153651953836058
0.9316,3.837878014274317e-06,0.08153651953711208
0.9321,3.807779673058744e-06,0.08153651953587437
0.9326,3.777713605423728e-06,0.08153651953464683
0.9331,3.7476797594880135e-06,0.08153651953342976
0.9336,3.7176780834815385e-06,0.08153651953222267
0.9341,3.68770852574507e-06,0.08153651953102627
0.9346,3.6577710347299058e-06,0.08153651952984008
0.9351,3.6278655589976267e-06,0.08153651952866424
0.9356,3.597992047219726e-06,0.08153651952749845
0.9361,3.568150448177417e-06,0.08153651952634298
0.9366,3.5383407107612426e-06,0.0815365195251975
0.9371,3.5085627839708475e-06,0.08153651952406255
0.9376,3.4788166169146543e-06,0.08153651952293724
0.9381,3.449102158809605e-06,0.08153651952182321
0.9386,3.4194193589808078e-06,0.08153651952071805
0.9391,3.3897681668613487e-06,0.08153651951962367
0.9396,3.3601485319919033e-06,0.0815365195185391
0.9401,3.3305604040205256e-06,0.08153651951746484
0.9406,3.301003732702324e-06,0.08153651951640051
0.9411,3.271478467899163e-06,0.08153651951534624
0.9416,3.241984559579448e-06,0.08153651951430183
0.9421,3.212521957817761e-06,0.08153651951326758
0.9426,3.183090612794623e-06,0.08153651951224293
0.9431,3.1536904747962215e-06,0.08153651951122853
0.9436,3.124321494214091e-06,0.0815365195102241
0.9441,3.0949836215448766e-06,0.08153651950922937
0.9446,3.0656768073900307e-06,0.08153651950824478
0.9451,3.0364010024555304e-06,0.08153651950726985
0.9456,3.007156157551639e-06,0.08153651950630478
0.9461,2.977942223592568e-06,0.08153651950534974
0.9466,2.9487591515962775e-06,0.08153651950440413
0.9471,2.91960689268413e-06,0.08153651950346862
0.9476,2.8904853980806755e-06,0.08153651950254288
0.9481,2.861394619113323e-06,0.08153651950162656
0.9486,2.8323345072121567e-06,0.08153651950072015
0.9491,2.8033050139095446e-06,0.08153651949982327
0.9496,2.774306090839982e-06,0.08153651949893624
0.9501000000000001,2.745337689739761e-06,0.08153651949805842
0.9506,2.7163997624467312e-06,0.08153651949719123
0.9511000000000001,2.687492260899969e-06,0.08153651949633291
0.9516,2.6586151371396177e-06,0.0815365194954844
0.9521000000000001,2.629768343306551e-06,0.08153651949464562
0.9526,2.6009518316420997e-06,0.08153651949381605
0.9531000000000001,2.5721655544878506e-06,0.08153651949299626
0.9536,2.543409464285315e-06,0.08153651949218584
0.9541000000000001,2.514683513575692e-06,0.08153651949138485
0.9546,2.485987654999665e-06,0.08153651949059382
0.9551000000000001,2.4573218412970147e-06,0.08153651948981151
0.9556,2.428686025306494e-06,0.0815365194890394
0.9561000000000001,2.400080159965463e-06,0.08153651948827634
0.9566,2.37150419830973e-06,0.08153651948752286
0.9571000000000001,2.3429580934731867e-06,0.0815365194867785
0.9576,2.3144417986876544e-06,0.08153651948604379
0.9581000000000001,2.2859552672825226e-06,0.08153651948531797
0.9586,2.2574984526846443e-06,0.08153651948460215
0.9591000000000001,2.229071308417887e-06,0.08153651948389531
0.9596,2.200673788103071e-06,0.08153651948319754
0.9601,2.1723058454575675e-06,0.0815365194825095
0.9606,2.1439674342951355e-06,0.08153651948183055
0.9611,2.115658508525668e-06,0.08153651948116068
0.9616,2.0873790221548614e-06,0.0815365194805002
0.9621,2.0591289292840903e-06,0.0815365194798487
0.9626,2.0309081841100397e-06,0.08153651947920659
0.9631,2.002716740924538e-06,0.08153651947857368
0.9636,1.9745545541142853e-06,0.0815365194779497
0.9641,1.946421578160598e-06,0.0815365194773353
0.9646,1.91831776763916e-06,0.0815365194767296
0.9651,1.8902430772198093e-06,0.08153651947613297
0.9656,1.862197461666255e-06,0.08153651947554544
0.9661,1.834180875835872e-06,0.08153651947496704
0.9666,1.8061932746794357e-06,0.08153651947439812
0.9671,1.7782346132408727e-06,0.08153651947383761
0.9676,1.7503048466570399e-06,0.08153651947328622
0.9681,1.7224039301574762e-06,0.08153651947274394
0.9686,1.6945318190641642e-06,0.08153651947221038
0.9691,1.666688468791311e-06,0.08153651947168637
0.9696,1.6388738348450408e-06,0.08153651947117056
0.9701,1.6110878728232855e-06,0.08153651947066419
0.9706,1.5833305384153733e-06,0.08153651947016653
0.9711,1.5556017874019809e-06,0.08153651946967747
0.9716,1.527901575654765e-06,0.08153651946919756
0.9721,1.5002298591361716e-06,0.08153651946872655
0.9726,1.4725865938992162e-06,0.0815365194682643
0.9731,1.4449717360872244e-06,0.0815365194678109
0.9736,1.4173852419336248e-06,0.08153651946736629
0.9741,1.3898270677617137e-06,0.08153651946693022
0.9746,1.362297169984383e-06,0.08153651946650303
0.9751,1.3347955051039763e-06,0.08153651946608494
0.9756,1.3073220297119563e-06,0.08153651946567522
0.9761,1.2798767004887812e-06,0.0815365194652742
0.9766,1.252459474203559e-06,0.08153651946488186
0.9771,1.2250703077139445e-06,0.08153651946449832
0.9776,1.197709157965836e-06,0.08153651946412349
0.9781,1.1703759819931538e-06,0.08153651946375694
0.9786,1.1430707369176431e-06,0.08153651946339956
0.9791,1.1157933799486314e-06,0.0815365194630504
0.9796,1.0885438683828192e-06,0.08153651946270994
0.9801,1.0613221596040295e-06,0.08153651946237772
0.9806,1.0341282110830301e-06,0.08153651946205462
0.9811,1.006961980377254e-06,0.08153651946173988
0.9816,9.798234251306215e-07,0.08153651946143346
0.9821,9.527125030733373e-07,0.08153651946113577
0.9826,9.256291720216062e-07,0.08153651946084625
0.9831,8.985733898774589e-07,0.08153651946056559
0.9836,8.715451146285401e-07,0.08153651946029299
0.9841,8.445443043478677e-07,0.0815365194600289
0.9846,8.175709171936158e-07,0.08153651945977371
0.9851,7.906249114089371e-07,0.08153651945952656
0.9856,7.637062453216712e-07,0.08153651945928787
0.9861,7.368148773442322e-07,0.08153651945905728
0.9866,7.099507659732905e-07,0.08153651945883546
0.9871,6.831138697896351e-07,0.08153651945862175
0.9876,6.56304147457929e-07,0.08153651945841646
0.9881,6.295215577265046e-07,0.0815365194582194
0.9886,6.027660594271232e-07,0.08153651945803048
0.9891,5.760376114748367e-07,0.08153651945785016
0.9896,5.493361728676923e-07,0.08153651945767784
0.9901,5.22661702686565e-07,0.08153651945751392
0.9906,4.960141600949548e-07,0.08153651945735804
0.9911,4.6939350433879476e-07,0.0815365194572108
0.9916,4.4279969474614134e-07,0.0815365194570712
0.9921,4.162326907271274e-07,0.08153651945694036
0.9926,3.8969245177360116e-07,0.08153651945681707
0.9931,3.631789374590461e-07,0.08153651945670227
0.9936,3.3669210743829243e-07,0.08153651945659551
0.9941,3.1023192144732527e-07,0.08153651945649702
0.9946,2.837983393031313e-07,0.08153651945640655
0.9951,2.5739132090342176e-07,0.0815365194563242
0.9956,2.3101082622649222e-07,0.08153651945624994
0.9961,2.046568153309902e-07,0.08153651945618347
0.9966,1.7832924835570774e-07,0.08153651945612506
0.9971,1.5202808551940598e-07,0.08153651945607492
0.9976,1.2575328712059458e-07,0.08153651945603299
0.9981,9.95048135373345e-08,0.08153651945599866
0.9986,7.328262522703038e-08,0.08153651945597246
0.9991,4.7086682726266366e-08,0.08153651945595437
0.9996,2.0916946650574704e-08,0.08153651945594381
